MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02003766,"Godmanchester",0,982.0,1759.97,13.199,2,182408.22
E02003767,"Kimbolton",0,1984.0,3619.00,46.271,0,0.00
E02003768,"Houghton",0,705.0,1792.64,42.482,0,0.00
E02003769,"Buckden & Perry",0,941.0,2043.22,25.180,5,0.00
E02003770,"Little Paxton",0,732.0,1638.19,53.880,0,0.00
E02003771,"St Neots Priory Park",0,348.0,2290.75,48.844,1,0.00
E02003772,"St Neots Eaton Ford",0,348.0,1085.36,33.830,2,0.00
E02003773,"St Neots Eynesbury",0,348.0,2111.92,25.323,2,0.00
E02003774,"St Neots Eaton Socon",0,348.0,1469.76,25.823,0,0.00
E02003775,"Willingham & Over",0,1218.0,570.39,44.920,0,0.00
E02003776,"Cottenham",0,1182.0,672.34,49.267,0,0.00
E02003777,"Longstanton",0,1489.0,2467.71,62.952,8,0.00
E02003778,"Waterbeach and Landbeach",0,560.0,3916.11,38.003,0,0.00
E02003779,"Bar Hill & Boxworth",0,623.0,3161.86,38.655,2,0.00
E02003780,"HIston",0,625.0,3820.16,64.431,2,0.00
E02003781,"Milton",0,1201.0,13067.96,35.984,13,0.00
E02003783,"Girton & Barton",0,623.0,3020.25,29.077,0,0.00
E02003784,"Hardwick & Highfields",0,1051.0,1566.18,71.304,0,0.00
E02003785,"Fulbourn & Teversham",0,1220.0,2987.34,34.311,1,0.00
E02003786,"Great Shelford & Stapleford",0,894.0,1790.44,52.787,3,0.00
E02003787,"Barrington",0,1874.0,2614.67,45.486,0,0.00
E02003788,"Little Shelford ",0,1679.0,1727.15,69.490,0,0.00
E02003789,"Sawston",0,628.0,1221.60,45.511,1,0.00
E02003790,"Linton & Balsham",0,1134.0,1360.20,74.523,0,0.00
E02003791,"Duxford",0,1672.0,7362.89,77.824,3,0.00
E02003792,"Meldreth",0,428.0,2963.43,51.623,0,0.00
E02003793,"Bassingbourn & the Mordens",0,526.0,708.04,38.881,0,0.00
E02006825,"Dullingham & Cheveley",0,277.0,560.28,18.146,0,0.00
E02006873,"Cambourne",0,889.0,3178.07,68.445,3,0.00
E02006874,"Papworth",0,2189.0,2436.21,99.299,0,0.00
E02006877,"Hargate & Orton Longueville",0,648.0,5612.60,33.701,0,0.00
E02006878,"Hampton Vale",0,855.0,1013.40,26.878,0,48860.77
