MSOA,Name,index-of-transport-accessibility,chargepoints,ulev,evhs,estimated-capacity
E02001382,"Childwall East",723,1,83.0,22.316,30.74
E02001383,"Chinatown",485,20,101.0,0.000,1205.71
E02001384,"Wavertree South",623,0,381.0,22.958,947.03
E02001385,"Toxteth Park",514,0,123.0,0.043,57.81
E02001386,"Belle Vale",691,0,202.0,23.554,1480.03
E02001387,"Childwall West & Wavertree Green",707,0,226.0,24.410,338.03
E02001388,"Wavertree Penny Lane",644,6,176.0,17.236,614.89
E02001389,"Princes Park",490,0,147.0,4.175,102.86
E02001390,"Toxteth",369,2,101.0,0.000,973.66
E02001391,"Netherley",755,0,264.0,1.929,0.00
E02001392,"Gateacre",635,0,192.0,18.528,162.23
E02001393,"Calderstones",656,0,327.0,29.037,754.64
E02001394,"Mossley Hill West & Sefton Park",630,0,256.0,33.163,472.37
E02001395,"Mossley Hill East",633,2,215.0,45.735,873.65
E02001396,"Dingle",381,18,269.0,4.387,3152.34
E02001397,"Woolton",605,0,192.0,40.201,702.01
E02001398,"St Michael's & Otterspool",523,2,80.0,14.294,1158.67
E02001399,"West Allerton",554,0,285.0,15.104,465.97
E02001400,"Allerton",557,0,414.0,15.203,677.32
E02001401,"Hunts Cross",665,0,319.0,16.614,3250.02
E02001402,"Aigburth & Grassendale",522,2,150.0,23.641,475.05
E02001403,"Garston",565,6,205.0,15.848,266.61
E02001404,"Speke West & Airport",651,1,137.0,12.516,19467.31
E02001405,"Speke East",725,1,67.0,8.622,1472.20
E02001406,"Rainford",785,0,395.0,26.845,1076.90
E02001407,"Billinge",760,0,128.0,11.695,446.92
E02001408,"Garswood",818,0,223.0,10.881,250.98
E02001409,"Moss Bank",853,0,250.0,18.616,219.86
E02001410,"Haydock East",865,4,670.0,19.330,1831.59
E02001411,"Haydock West",856,0,139.0,10.438,197.41
E02001412,"Windle & Denton's Green",800,0,250.0,12.915,835.32
E02001413,"Blackbrook",818,0,139.0,16.473,500.53
E02001414,"Eccleston",794,0,303.0,7.102,130.89
E02001415,"Earlestown North",845,1,89.0,16.203,250.48
E02001416,"Broad Oak",786,0,267.0,9.455,522.58
E02001417,"Town Centre West",780,1,378.0,33.631,4829.95
E02001418,"Earlestown South",797,2,807.0,36.320,1212.34
E02001419,"Town Centre East & Fingerpost",784,6,239.0,24.783,3735.24
E02001420,"Newton-le-Willows",790,5,620.0,27.379,2329.82
E02001421,"West Park",757,2,239.0,11.425,128.67
E02001422,"Derbyshire Hill",759,0,128.0,9.668,216.41
E02001423,"Eccleston Park",734,0,400.0,10.712,311.55
E02001424,"Thatto Heath & Lea Green",757,5,347.0,25.441,6023.90
E02001425,"Sutton Leach",738,0,128.0,16.564,865.52
E02001426,"Rainhill North",752,0,236.0,15.056,286.52
E02001427,"Bold & Clock Face",751,0,1047.0,22.963,869.79
E02001428,"Rainhill South",794,0,108.0,17.993,253.10
E02001429,"Crossens",247,0,163.0,14.226,187.25
E02001430,"Marshside",229,0,163.0,13.549,527.33
E02001431,"Hesketh Park",222,0,163.0,15.327,222.15
E02001432,"Southport Waterfront",224,1,427.0,46.966,6276.74
E02001433,"Southport High Park",215,0,427.0,12.707,154.16
E02001434,"Meols Cop",230,0,427.0,14.903,1376.21
E02001435,"Southport South",227,0,264.0,18.578,701.63
E02001436,"Southport Kew",241,6,427.0,68.631,3235.23
E02001437,"Birkdale",237,0,264.0,28.002,3117.68
E02001438,"Hillside",242,0,264.0,13.462,287.34
E02001439,"Ainsdale East",324,0,264.0,13.103,511.74
E02001440,"Ainsdale West",340,0,264.0,15.616,916.35
E02001441,"Formby West & Freshfield North",364,1,132.0,27.471,1028.62
E02001442,"Formby Central & Freshfield South",440,0,155.0,48.027,1297.39
E02001443,"Formby South West",409,0,132.0,21.435,954.57
E02001444,"Formby South East & Ince Blundell",515,2,294.0,27.728,897.82
E02001445,"Maghull North West & Lydiate",665,0,189.0,24.600,0.00
E02001446,"Maghull North East",736,0,189.0,19.159,287.03
E02001447,"Maghull South East",717,0,189.0,20.342,385.84
E02001448,"Maghull South West",741,2,328.0,32.650,298.73
E02001449,"Hightown & Thornton",685,0,266.0,31.363,444.37
E02001450,"Blundellsands",484,0,139.0,31.953,773.50
E02001451,"Netherton North",687,0,28.0,5.868,100.00
E02001452,"Ford",669,0,190.0,11.148,196.09
E02001453,"Crosby East",549,0,164.0,25.323,221.53
E02001454,"Aintree East & Waddicar",773,0,282.0,17.873,408.03
E02001455,"Aintree West & Old Roan",760,5,152.0,11.027,1529.00
E02001456,"Brighton le Sands & Crosby West",450,1,164.0,18.376,339.05
E02001457,"Netherton South",705,0,28.0,9.426,2207.55
E02001458,"Waterloo",444,0,164.0,28.561,279.93
E02001459,"Litherland North",597,0,23.0,5.139,36.08
E02001460,"Seaforth North",470,2,48.0,8.967,251.34
E02001461,"Litherland South",641,0,130.0,6.635,93.76
E02001462,"Seaforth South",500,0,102.0,9.498,685.79
E02001463,"Orrell",600,1,226.0,7.901,468.87
E02001464,"Bootle North",485,0,102.0,4.320,212.17
E02001465,"Bootle South",472,0,130.0,12.216,2096.83
E02001466,"Bootle East",563,0,79.0,4.502,469.99
E02001467,"New Brighton",257,8,87.0,13.389,1511.10
E02001468,"Wallasey East",275,4,122.0,10.558,55.94
E02001469,"Wallasey Village",359,0,122.0,12.017,870.30
E02001470,"Wallasey Central",323,1,122.0,10.753,615.07
E02001471,"Egremont",284,3,122.0,3.114,46.62
E02001472,"Leasowe",368,0,218.0,12.043,1572.53
E02001473,"Liscard",347,4,122.0,12.280,938.69
E02001474,"Seacombe",300,4,103.0,3.346,2666.16
E02001475,"Leasowe South & Moreton East",330,0,96.0,12.316,1263.11
E02001476,"Poulton",362,1,103.0,2.764,502.31
E02001477,"Bidston Hill",350,5,325.0,11.445,2668.78
E02001478,"Moreton West",374,1,188.0,20.657,531.27
E02001479,"Great Meols",271,0,305.0,21.438,532.65
E02001480,"Hoylake",197,13,209.0,52.555,649.47
E02001481,"Claughton North",311,2,290.0,14.640,170.40
E02001482,"Birkenhead Central",294,4,345.0,11.830,8799.68
E02001483,"Saughall Massie",378,0,188.0,14.461,403.32
E02001484,"Upton West",420,0,92.0,27.254,1981.26
E02001485,"Noctorum North & Upton East",399,0,314.0,16.545,339.10
E02001486,"Claughton South & Oxton North",317,0,290.0,25.332,151.71
E02001487,"Birkenhead South",314,0,123.0,8.449,2021.25
E02001488,"Oxton South",333,0,345.0,12.617,339.73
E02001489,"Greasby",316,0,233.0,22.014,667.94
E02001490,"Noctorum South",417,0,277.0,26.411,1280.92
E02001491,"Woodchurch",419,9,92.0,15.532,2655.19
E02001492,"West Kirby",215,1,209.0,49.509,929.30
E02001493,"Tranmere",325,0,123.0,9.507,618.44
E02001494,"Caldy & Newton",228,0,141.0,48.147,549.65
E02001495,"Egerton Park",375,0,154.0,7.504,148.28
E02001496,"Prenton",402,2,277.0,11.105,0.00
E02001497,"Bebington New Ferry",322,0,248.0,29.917,733.26
E02001498,"Woodhey",402,0,154.0,18.610,665.84
E02001499,"Thursaston & Irby",302,0,323.0,26.560,1088.06
E02001500,"Pensby & Thingwall",325,0,311.0,30.210,588.03
E02001501,"Higher Bebington",486,0,189.0,21.744,258.21
E02001502,"Lower Bebington & Bromborough Pool",415,0,272.0,26.177,3099.85
E02001503,"Heswall",307,2,219.0,62.368,1484.46
E02001504,"Poulton",449,0,363.0,24.917,2940.75
E02001505,"Bromborough North",415,8,162.0,18.663,2433.25
E02001506,"Gayton & Lower Heswall",328,0,354.0,60.904,379.44
E02001507,"Bromborough South",482,0,193.0,14.042,508.15
E02001508,"Eastham",558,0,203.0,17.403,853.41
E02002574,"Farnworth",769,0,559.0,22.362,754.26
E02002575,"Upton Rocks",725,0,451.0,18.322,465.58
E02002576,"Halton View",757,0,451.0,22.422,336.94
E02002577,"Hough Green",712,0,451.0,15.478,971.54
E02002578,"Victoria Park",725,0,451.0,16.314,1128.42
E02002579,"Ditton",726,0,451.0,15.143,826.01
E02002580,"Widnes Riverside",755,20,451.0,50.867,6235.19
E02002581,"Hale Bank",741,0,518.0,19.017,1276.15
E02002582,"Sandymoor",711,2,512.0,35.177,4559.60
E02002583,"Halton Castlefield",725,0,199.0,14.086,3136.91
E02002584,"Runcorn Halton Road",718,2,199.0,12.587,443.65
E02002585,"Runcorn Town & Westfield",702,11,199.0,35.215,5338.39
E02002586,"Grange",733,1,199.0,15.884,4302.54
E02002587,"Norton",679,0,199.0,8.467,1246.31
E02002588,"Halton Lea & Brookvale",709,0,199.0,25.999,1808.43
E02002589,"Beechwood & Heath",744,0,199.0,13.112,842.83
E02006932,"Central & Islington",489,2,232.0,0.000,4053.78
E02006933,"Albert Dock & Queen's Dock",359,3,189.0,0.000,6231.53
E02006934,"Pier Head",367,6,103.0,0.000,4631.91
