MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02002118,"Bloxwich North West",0,143.0,380.55,7.344,0,0,0.00,0.00,0.00,0.95
E02002119,"Shelfield",0,57.0,384.64,15.373,2,0,0.00,458.18,0.00,0
E02002120,"Ashmore",0,136.0,179.60,6.229,0,0,0.00,1941.84,0.00,0.64
E02002121,"Blakenall North",0,95.0,812.84,7.290,0,0,0.00,4823.42,0.00,0.54
E02002122,"Blakenall South",0,167.0,212.21,6.328,0,0,0.00,0.00,0.00,8.99
E02002123,"New Invention",0,136.0,82.81,7.521,0,0,0.00,354.40,0.00,0.68
E02002124,"Aldridge Central",0,175.0,2357.80,50.989,4,0,0.00,5328.19,0.00,0.02
E02002125,"Rushall",0,232.0,706.75,18.891,0,0,0.00,0.00,0.00,0
E02002126,"Bloxwich South",0,167.0,334.55,5.289,0,0,0.00,0.00,34756.27,0
E02002127,"Walsall Ryecroft",0,167.0,148.06,5.935,0,0,0.00,0.00,0.00,11.87
E02002128,"Short Heath East",0,120.0,94.17,6.181,0,0,0.00,0.00,0.00,0.61
E02002129,"Short Heath West",0,109.0,0.00,8.493,0,0,0.00,0.00,0.00,0.13
E02002130,"Leamore",0,72.0,125.85,1.949,0,0,0.00,6757.55,0.00,6.63
E02002131,"Aldridge South",0,561.0,896.17,28.265,0,0,0.00,0.00,0.00,0.38
E02002132,"Bentley",0,72.0,6.04,1.769,0,0,0.00,0.00,0.00,0.69
E02002133,"Walsall North East",0,191.0,2312.67,17.756,1,0,0.00,5982.69,388.06,0.27
E02002134,"Willenhall Park",0,149.0,375.65,9.217,0,0,0.00,1933.99,0.00,3.15
E02002135,"Walsall West",0,134.0,2969.71,3.554,0,0,724.71,0.00,198.40,4.82
E02002136,"Willenhall Town",0,222.0,2603.26,7.226,1,0,0.00,12030.75,0.00,2.06
E02002137,"Streetly North",0,504.0,124.60,40.771,2,0,0.00,0.00,0.00,0
E02002138,"Walsall East",0,157.0,533.39,5.028,0,0,0.00,0.00,0.00,0
E02002139,"Walsall Central",0,429.0,5008.60,41.227,1,0,0.00,17679.05,447.18,4.49
E02002140,"Pleck",0,134.0,1354.61,2.605,1,0,0.00,8984.07,9401.36,1.03
E02002141,"Streetly South",0,329.0,251.92,39.623,0,0,0.00,582.49,0.00,0
E02002142,"Darlaston East",0,161.0,3523.91,4.378,3,0,0.00,6845.51,17145.10,2.76
E02002143,"Palfrey",0,62.0,2780.42,3.550,0,0,0.00,0.00,0.00,0.05
E02002144,"Walsall South East",0,230.0,340.70,18.797,0,0,0.00,0.00,0.00,0.16
E02002145,"Darlaston Central",0,89.0,172.08,3.747,0,0,0.00,0.00,0.00,1.27
E02002146,"The Delves",0,157.0,575.12,11.515,0,0,0.00,489.58,0.00,0.09
E02002147,"Darlaston West",0,246.0,496.63,5.409,1,0,0.00,1393.28,19659.67,9.76
E02002148,"Pheasey & Sutton Road",0,343.0,503.43,22.967,0,0,0.00,0.00,0.00,1.97
E02002149,"Bushbury",0,285.0,1730.49,10.146,1,0,0.00,862.17,0.00,10.7102
E02002150,"Fordhouses",0,218.0,3226.69,5.840,0,0,0.00,0.00,0.00,1.4299
E02002151,"Pendeford",0,99.0,749.18,8.911,0,0,0.00,2882.35,0.00,0.8171
E02002152,"Bushbury Hill",0,286.0,90.35,5.549,0,0,0.00,0.00,0.00,1.2166
E02002153,"Ashmore Park",0,136.0,205.16,9.975,0,0,0.00,0.00,0.00,1.5641
E02002154,"Oxley Park",0,218.0,1304.79,6.847,0,0,0.00,1729.56,0.00,46.7656
E02002155,"Low Hill",0,198.0,189.98,4.848,0,0,0.00,1259.12,0.00,6.3016
E02002156,"Wood End",0,286.0,0.00,9.269,1,0,0.00,1938.61,0.00,1.1596
E02002157,"Tettenhall North",0,304.0,919.02,19.051,1,0,0.00,585.05,0.00,1.0476
E02002158,"Wednesfield North East",0,245.0,213.20,18.524,0,0,0.00,0.00,0.00,1.4601
E02002159,"Park Lane",0,198.0,318.14,5.613,0,0,0.00,0.00,0.00,10.8004
E02002160,"Wednesfield Town",0,395.0,3532.47,15.957,0,0,0.00,11889.74,0.00,7.5385
E02002161,"Whitmore Reans & Dunstall Hill",0,536.0,3435.58,51.054,1,0,0.00,0.00,0.00,1.9356
E02002162,"Tettenhall South",0,354.0,490.14,20.275,0,0,0.00,0.00,0.00,5.1457
E02002163,"Heath Town",0,754.0,2928.56,38.791,0,0,0.00,1152.52,0.00,51.7518
E02002164,"Waterloo Road",0,259.0,1248.87,4.899,3,0,0.00,11144.30,0.00,1.6213
E02002165,"West Park",0,346.0,1016.48,13.207,1,0,0.00,0.00,0.00,4.3018
E02002166,"East Park",0,159.0,1015.27,0.376,1,0,0.00,0.00,0.00,8.6799
E02002167,"Castlecroft",0,292.0,373.08,14.755,1,0,0.00,1318.49,0.00,4.2242
E02002168,"Wolverhampton Central",0,444.0,10491.40,22.949,7,0,0.00,13989.67,0.00,33.435
E02002169,"Compton & Merryhill North",0,401.0,993.28,14.260,0,0,0.00,195.82,0.00,2.156136
E02002170,"Bilston North West",0,156.0,51.48,3.976,0,0,0.00,815.47,0.00,2.4765
E02002171,"Bilston North East",0,210.0,79.11,5.052,0,0,0.00,413.48,0.00,2.969437
E02002174,"Bradmore",0,196.0,334.09,10.669,0,0,0.00,0.00,0.00,2.5173
E02002175,"Bilston Lunt & Loxdale",0,200.0,530.24,15.858,0,0,0.00,0.00,0.00,4.83178
E02002176,"Merryhill South",0,196.0,529.91,12.714,0,0,0.00,1232.27,0.00,1.1133
E02002177,"Ettingshall",0,309.0,2087.09,11.943,0,0,0.00,2733.31,0.00,43.712326
E02002178,"Goldthorn Park",0,301.0,566.89,12.316,0,0,0.00,1666.92,0.00,2.1396
E02002179,"Upper Penn",0,109.0,398.98,11.638,0,0,0.00,0.00,0.00,1.598201
E02002180,"Ettingshall Park",0,109.0,105.07,10.552,0,0,0.00,0.00,0.00,0.9153
E02002181,"Bradley",0,95.0,866.97,7.588,1,0,0.00,8513.28,0.00,10.3501
E02002182,"Woodcross",0,311.0,0.00,5.750,0,0,0.00,0.00,0.00,2.4908
E02006805,"Holbrooks",0,223.0,755.72,6.171,0,0,0.00,0.00,0.00,1.4079
E02006807,"Yardley Wood East",0,100.0,17.12,14.329,0,0,0.00,792.88,0.00,0.34
E02006808,"Shirley West",0,326.0,602.55,70.472,2,0,0.00,8270.08,0.00,12.246
E02006809,"Handsworth Wood",0,205.0,339.15,11.275,0,0,0.00,0.00,0.00,0.68
E02006810,"Charlemont",0,121.0,575.76,12.064,0,0,0.00,136.42,0.00,0.9
E02006894,"Blakenhall",0,355.0,6478.27,10.277,7,0,0.00,8907.17,0.00,31.118078
E02006895,"Attwood Green & Park Central",0,359.0,979.66,10.224,1,0,0.00,0.00,0.00,12.39
E02006896,"Digbeth",0,474.0,4752.38,6.537,12,0,0.00,1651.65,0.00,51.94
E02006897,"Five Ways North",0,345.0,2628.19,43.647,1,0,0.00,0.00,0.00,9.84
E02006898,"Ladywood - Summer Hill",0,331.0,1356.22,1.389,1,0,0.00,0.00,324.52,26.14
E02006899,"Central",0,665.0,4214.73,1.669,7,0,0.00,1341.52,0.00,16.41
E02006900,"Bordesley",0,210.0,2690.59,3.501,3,0,347.95,19753.41,0.00,1.84
E02006901,"Greet & Sparkhill South",0,416.0,652.28,3.578,0,0,0.00,3897.02,15841.31,4.6
